-29.593989,81.308818
-29.928918,80.476437
-30.269465,79.684929
-30.616720,78.934617
-30.971728,78.225655
-31.335479,77.558032
-31.708905,76.931571
-32.092877,76.345938
-32.488196,75.800641
-32.895595,75.295042
-33.315729,74.828353
-33.749179,74.399652
-34.196442,74.007880
-34.657934,73.651858
-35.133986,73.330285
-35.624843,73.041752
-36.130663,72.784749
-36.651518,72.557673
-37.187390,72.358835
-37.738176,72.186473
-38.303688,72.038759
-38.883652,71.913810
-39.477713,71.809693
-40.085436,71.724442
-40.706309,71.656062
-41.339746,71.602540
-41.985092,71.561856
-42.641625,71.531991
-43.308562,71.510936
-43.985065,71.496703
-44.670243,71.487332
-45.363158,71.480899
-46.062835,71.475529
-46.768263,71.469397
-47.478403,71.460741
-48.192194,71.447865
-48.908560,71.429150
-49.626417,71.403057
-50.344679,71.368132
-51.062264,71.323016
-51.778103,71.266445
-52.491142,71.197253
-53.200356,71.114383
-53.904747,71.016881
-54.603357,70.903904
-55.295272,70.774721
-55.979627,70.628711
-56.655610,70.465368
-57.322475,70.284298
-57.979536,70.085220
-58.626182,69.867963
-59.261874,69.632466
-59.886154,69.378777
-60.498645,69.107046
-61.099058,68.817525
-61.687189,68.510564
-62.262927,68.186605
-62.826252,67.846180
-63.377238,67.489903
-63.916052,67.118467
-64.442958,66.732636
-64.958309,66.333241
-65.462555,65.921172
-65.956235,65.497373
-66.439977,65.062833
-66.914499,64.618581
-67.380599,64.165677
-67.839156,63.705208
-68.291126,63.238276
-68.737535,62.765995
-69.179478,62.289482
-69.618109,61.809849
-70.054636,61.328198
-70.490319,60.845612
-70.926459,60.363148
-71.364392,59.881835
-71.805481,59.402660
-72.251113,58.926570
-72.702684,58.454459
-73.161599,57.987169
-73.629256,57.525479
-74.107043,57.070106
-74.596331,56.621697
-75.098460,56.180826
-75.614735,55.747991
-76.146417,55.323610
-76.694713,54.908022
-77.260771,54.501479
-77.845670,54.104150
-78.450413,53.716119
-79.075920,53.337381
-79.723019,52.967847
-80.392442,52.607340
-81.084817,52.255599
-81.800664,51.912280
-82.540384,51.576956
-83.304260,51.249123
-84.092452,50.928199
-84.904987,50.613530
-85.741763,50.304393
-86.602540,50.000000
-87.486943,49.699501
-88.394456,49.401992
-89.324422,49.106517
-90.276044,48.812075
-91.248384,48.517626
-92.240364,48.222097
-93.250768,47.924385
-94.278243,47.623367
-95.321303,47.317906
-96.378332,47.006853
-97.447588,46.689061
-98.527209,46.363385
-99.615216,46.028692
-100.709521,45.683865
-101.807932,45.327812
